und_from_file_id,und_to_file_id,weight
10279,11879,3
10279,25414,4
10279,27191,2
10279,28085,7
10279,36804,4
10279,48869,2
10279,61414,16
10279,80633,4
10279,93079,5
10279,99832,2
10279,131216,3
10335,40960,2
10340,42388,14
10340,55980,2
10340,106118,2
10340,110656,5
10370,9132,11
10370,57307,4
10370,65899,7
10370,79220,6
10370,80835,6
10370,88481,2
10370,88959,2
10370,91130,10
10370,98886,17
10370,99055,23
10370,99197,60
10370,103910,3
10370,126025,5
10370,127309,6
10370,127776,4
10370,128858,71
10370,130823,7
10370,137673,9
10370,140327,44
10623,8953,4
10623,10626,1
10623,10627,1
10623,35821,4
10625,122593,1
10626,14353,1
10626,55069,1
10627,14353,1
10627,55069,1
10647,1888,4
10647,13649,31
10647,21751,6
10647,25118,5
10647,27709,58
10647,30382,4
10647,57684,20
10647,59720,14
10647,60928,3
10647,62627,102
10647,67442,1
10647,68915,14
10647,68984,5
10647,72681,4
10647,78299,15
10647,80902,3
10647,83370,4
10647,85717,3
10647,92503,5
10647,95831,4
10647,103910,3
10647,105923,5
10647,129800,17
10647,138959,63
10647,139154,3
10647,142848,2
10822,31165,7
10822,49391,34
10822,67442,1
10822,69979,5
10822,80640,3
10822,85717,3
10822,86066,3
10822,86432,7
10822,90917,20
10822,92503,7
10822,103910,5
10822,139154,5
10822,143205,25
10935,68984,2
10935,103910,11
10948,17057,3
10948,34066,7
10948,40909,4
10948,45420,15
10948,48192,5
10948,48213,3
10948,61471,33
10948,104393,4
10948,118758,7
10948,119721,4
10948,121714,10
11132,68108,3
11132,130823,3
11151,11159,1
11152,58005,4
11153,1647,1
11153,11448,2
11153,11449,4
11153,25288,2
11153,25289,2
11153,40970,1
11153,53219,1
11153,68375,1
11153,134757,1
11171,15579,7
11171,16639,101
11171,16899,18
11171,27032,4
11171,34593,6
11171,38698,5
11171,46463,3
11171,65820,5
11171,68984,4
11171,80469,2
11171,80902,5
11171,81195,3
11171,82497,2
11171,83370,8
11171,86066,6
11171,92503,2
11171,103910,33
11171,115424,3
11171,124929,78
11171,133823,2
11171,136120,12
11171,139154,7
11171,139230,21
11171,142393,5
11364,11879,4
11364,24713,20
11364,26011,2
11364,31268,12
11364,36804,3
11364,39207,3
11364,48869,4
11364,76566,3
11364,94991,5
11364,104934,2
11415,32886,2
11415,121714,4
11447,11153,6
11447,11159,1
11447,11448,142
11447,11449,13
11447,44169,6
11447,80965,4
11447,134757,5
11449,11448,4
11449,18525,1
11734,86066,3
11734,88481,3
11734,103910,5
11734,139154,5
11784,23150,3
11784,49062,3
11784,69833,3
11784,88398,8
11784,100580,14
11784,124354,7
11824,100127,12
11824,134314,6
11829,73494,1
11879,13905,4
11879,28089,3
11879,36804,9
11879,48869,3
11879,61414,8
11879,71675,3
11879,71837,3
11879,79779,3
11879,111945,3
11879,131911,3
11879,133851,3
11879,134902,3
11879,138049,3
11933,80902,2
11933,86066,40
11933,88481,4
12117,23778,2
12117,27032,2
12117,41952,7
12117,49391,2
12117,67442,1
12117,80872,2
12117,83370,3
12117,85717,2
12117,86066,4
12117,86432,3
12117,88481,3
12117,103910,11
12117,104233,4
12117,129800,5
12117,139154,8
12155,508,4
12155,42388,6
12155,55980,2
12155,86066,14
12155,88481,6
12155,106118,2
12155,110156,3
12219,23778,2
12219,30115,4
12219,51908,7
12219,66660,8
12219,67442,1
12219,85717,2
12219,107150,5
12219,123490,3
12219,129800,3
12219,139473,4
12255,44112,15
12255,111734,8
12284,28624,4
12284,52091,7
12284,60627,18
12284,68984,2
12284,76055,7
12284,77720,3
12284,89450,5
12284,93539,39
12284,94614,2
12284,103910,3
12284,124927,67
12284,139145,4
12284,142817,12
12342,11879,2
12342,36804,5
12342,39019,5
12342,61414,4
12342,68062,3
12342,71837,3
12342,92053,8
12342,134624,5
12388,1,2
12388,7921,2
12388,24360,2
12388,59050,3
12388,130823,2
12396,54796,7
12396,63508,2
12396,67442,1
12396,72848,4
12396,74909,20
12396,85717,2
12396,90917,2
12396,102705,6
12396,129800,9
12468,25118,6
12468,67132,4
12468,67442,1
12468,68984,2
12468,86066,6
12468,103910,9
12468,121468,9
12468,130823,5
12468,138959,11
12468,139154,9
12468,139490,12
12535,86066,10
12612,25118,4
12618,134937,9
12643,901,70
12643,903,43
12643,904,1
12643,908,8
12643,1036,1
12643,1038,2
12643,1039,139
12643,2670,2
12643,3508,20
12643,5713,2
12643,5774,1
12643,10056,7
12643,12651,983
12643,12652,37
12643,12653,4
12643,12654,35
12643,12655,1274
12643,26131,19
12643,34859,344
12643,36756,2
12643,107339,62
12643,128243,29
12643,138407,115
12643,142294,3
12651,903,2
12651,12643,4
12651,12652,1
12651,12653,2
12651,34859,8
12652,903,15
12652,12651,7
12653,901,3
12653,903,8
12653,2664,1
12653,12643,1
12653,12651,4
12653,34859,17
12653,46211,1
12653,90069,8
12654,903,36
12654,1039,1
12655,901,1
12655,903,7
12655,3508,2
12655,93325,15
13411,904,1
13411,2672,2
13411,35064,1
13411,41757,10
13411,74984,3
13411,112355,2
13411,129004,3
13411,143178,3
13415,74984,1
13479,28085,4
13479,28089,6
13479,59165,3
13479,61414,2
13479,71675,6
13479,71837,6
13479,79779,6
13479,80633,2
13479,92071,8
13479,93812,9
13479,98692,9
13479,104323,25
13479,109758,3
13479,111945,6
13479,119171,3
13479,131911,6
13479,131929,3
13479,133851,6
13479,134624,3
13479,138049,6
13570,53271,4
13570,72678,1
13570,117702,3
13597,15710,5
13597,30356,9
13597,46535,5
13597,75715,21
13597,80793,4
13597,97069,3
13649,165,2
13649,13567,5
13649,17672,3
13649,22068,4
13649,23778,13
13649,35929,2
13649,36825,5
13649,43289,2
13649,50318,5
13649,53278,5
13649,58497,3
13649,62936,4
13649,63508,4
13649,65648,5
13649,67442,2
13649,68984,6
13649,70364,7
13649,71481,8
13649,71544,1
13649,78139,5
13649,80902,2
13649,81708,3
13649,83370,3
13649,85717,6
13649,86066,2
13649,88959,2
13649,91130,5
13649,94741,3
13649,97903,15
13649,103910,5
13649,104626,14
13649,106054,5
13649,111914,6
13649,113031,3
13649,121596,5
13649,121773,15
13649,122474,5
13649,128751,7
13649,128949,15
13649,129800,25
13649,130245,28
13649,130823,2
13649,132065,7
13649,137775,3
13649,139154,5
13829,28085,4
13829,70927,4
13829,80169,4
13829,80633,4
13829,99832,5
13829,131216,1
13862,12618,5
13862,21619,3
13862,28337,3
13862,56729,6
13862,63889,2
13862,68789,9
13862,134937,11
13905,36804,3
13905,48869,1
13905,61414,7
13920,89294,5
13938,11132,3
13938,46054,5
13938,67442,3
13938,68108,1
13938,84032,5
13938,85717,2
13938,126814,33
13938,130823,28
14088,42388,22
14088,55980,2
14088,68984,2
14088,80902,3
14088,83370,4
14088,86066,26
14088,88481,20
14088,103910,11
14088,106118,2
14088,110156,2
14275,5694,4
14275,8952,1
14275,8953,6
14275,8968,6
