"","sender_id","receiver_name"
"1334",NA,84576
"1335",NA,96524
"1336",NA,102298
"1337",NA,103498
"1338",NA,105529
"1339",NA,110069
"1340",NA,110765
"1341",NA,111492
"1342",NA,117482
"1343",NA,118933
"1344",NA,122539
"1345",NA,123712
"1346",NA,124604
"1347",NA,126462
"1348",NA,129626
"1349",NA,134678
"1350",NA,22495
"1351",NA,59138
"1352",NA,68021
"1353",NA,102298
"1354",NA,121086
"1355",NA,126462
"1356",NA,5431
"1357",NA,33449
"1358",NA,101466
"1359",NA,22714
"1360",NA,36927
"1361",NA,39739
"1362",NA,54997
"1363",NA,56603
"1364",NA,85053
"1365",NA,122539
"1366",NA,130802
"1367",NA,43934
"1368",NA,62818
"1369",NA,96706
"1370",NA,64454
"1371",NA,7409
"1372",NA,15330
"1373",NA,29068
"1374",NA,43748
"1375",NA,58806
"1376",NA,118933
"1377",NA,19426
"1378",NA,65430
"1379","fabio.boldrin",7409
"1380","fabio.boldrin",15330
"1381","fabio.boldrin",43247
"1382","fabio.boldrin",43748
"1383","fabio.boldrin",56042
"1384","fabio.boldrin",58806
"1385","fabio.boldrin",61375
"1386","fabio.boldrin",108513
"1387","fabio.boldrin",122539
"1388","fabio.boldrin",134712
"1389","fabio.boldrin",4808
"1390","fabio.boldrin",12300
"1391","fabio.boldrin",4808
"1392",NA,22254
"1393",NA,27037
"1394",NA,30798
"1395",NA,73086
"1396",NA,74294
"1397",NA,108873
"1398","luca.biolo",1069
"1399","luca.biolo",4797
"1400","luca.biolo",4802
"1401","luca.biolo",12338
"1402","luca.biolo",26307
"1403","luca.biolo",29295
"1404","luca.biolo",37325
"1405","luca.biolo",53596
"1406","luca.biolo",110681
"1407",NA,7409
"1408",NA,15330
"1409",NA,27994
"1410",NA,43748
"1411",NA,53469
"1412",NA,58806
"1413",NA,80208
"1414",NA,110765
"1415",NA,36927
"1416",NA,122539
"1417",NA,39368
"1418",NA,83024
"1419",NA,86942
"1420",NA,94619
"1421",NA,68317
"1422","fabio.boldrin",7409
"1423","fabio.boldrin",15330
"1424","fabio.boldrin",27994
"1425","fabio.boldrin",36927
"1426","fabio.boldrin",43748
"1427","fabio.boldrin",54997
"1428","fabio.boldrin",58806
"1429","fabio.boldrin",61076
"1430","fabio.boldrin",76779
"1431","fabio.boldrin",94927
"1432","fabio.boldrin",102759
"1433","fabio.boldrin",107971
"1434","fabio.boldrin",109813
"1435","fabio.boldrin",110765
"1436","fabio.boldrin",122539
"1437","fabio.boldrin",125669
"1438","fabio.boldrin",132329
"1439",NA,7469
"1440",NA,9902
"1441",NA,10408
"1442",NA,30810
"1443",NA,31199
"1444",NA,36927
"1445",NA,39244
"1446",NA,62840
"1447",NA,85053
"1448",NA,102298
"1449",NA,105977
"1450",NA,110765
"1451",NA,122539
"1452",NA,110215
"1453",NA,123766
"1454",NA,22959
"1455",NA,65430
"1456","fabio.boldrin",25349
"1457","fabio.boldrin",50807
"1458","fabio.boldrin",63721
"1459","fabio.boldrin",64889
"1460","fabio.boldrin",100386
"1461","fabio.boldrin",4808
"1462","fabio.boldrin",5596
"1463",NA,54921
"1464",NA,7409
"1465",NA,15330
"1466",NA,22495
"1467",NA,36927
"1468",NA,43748
"1469",NA,58806
"1470",NA,68021
"1471",NA,122539
"1472",NA,17243
"1473",NA,23119
"1474",NA,70399
"1475",NA,78864
"1476",NA,103548
"1477",NA,14940
"1478",NA,22906
"1479",NA,38712
"1480",NA,41423
"1481",NA,64872
"1482",NA,76637
"1483",NA,85053
"1484",NA,90820
"1485",NA,102298
"1486",NA,107463
"1487",NA,112286
"1488",NA,7409
"1489",NA,15330
"1490",NA,36927
"1491",NA,42776
"1492",NA,43748
"1493",NA,51400
"1494",NA,58806
"1495",NA,92833
"1496",NA,122539
"1497",NA,5524
"1498",NA,14328
"1499",NA,23119
"1500",NA,60770
"1501",NA,74555
"1502",NA,78864
"1503",NA,91813
"1504",NA,100274
"1505",NA,103548
"1506",NA,116500
"1507",NA,68317
"1508",NA,14628
"1509",NA,14634
"1510",NA,82400
"1511",NA,102041
"1512",NA,56042
"1513",NA,57837
"1514",NA,36927
"1515",NA,56042
"1516",NA,60073
"1517",NA,122539
"1518",NA,3735
"1519",NA,9820
"1520",NA,10899
"1521",NA,11141
"1522",NA,11384
"1523",NA,19831
"1524",NA,22696
"1525",NA,35618
"1526",NA,36157
"1527",NA,36462
"1528",NA,52154
"1529",NA,63527
"1530",NA,68029
"1531",NA,77701
"1532",NA,80097
"1533",NA,94373
"1534",NA,95038
"1535",NA,96902
"1536",NA,103498
"1537",NA,106361
"1538",NA,109651
"1539",NA,115191
"1540",NA,130118
"1541",NA,132695
"1542",NA,45409
"1543",NA,70038
"1544",NA,97744
"1545",NA,109717
"1546",NA,66581
"1547",NA,110092
"1548",NA,67227
"1549",NA,108833
"1550",NA,7409
"1551",NA,15330
"1552",NA,43748
"1553",NA,58806
"1554",NA,66581
"1555",NA,115874
"1556",NA,20102
"1557",NA,52425
"1558",NA,56042
"1559",NA,22906
"1560",NA,56603
"1561",NA,82185
"1562",NA,7409
"1563",NA,15330
"1564",NA,36927
"1565",NA,38899
"1566",NA,43748
"1567",NA,58806
"1568",NA,117401
"1569",NA,117652
"1570",NA,122539
"1571",NA,7409
"1572",NA,15330
"1573",NA,27994
"1574",NA,43748
"1575",NA,58806
"1576",NA,110765
"1577",NA,51960
"1578",NA,123593
"1579",NA,58806
"1580",NA,56042
"1581",NA,7409
"1582",NA,15330
"1583",NA,58806
"1584",NA,4401
"1585",NA,29068
"1586",NA,46296
"1587",NA,56042
"1588",NA,105599
"1589",NA,118933
"1590",NA,119272
"1591",NA,12070
"1592",NA,36927
"1593",NA,38712
"1594",NA,41423
"1595",NA,56042
"1596",NA,65002
"1597",NA,76692
"1598",NA,93329
"1599",NA,122539
"1600",NA,8025
"1601",NA,15259
"1602",NA,29193
"1603",NA,51201
"1604",NA,73414
"1605",NA,76573
"1606",NA,53469
"1607",NA,5431
"1608",NA,7409
"1609",NA,12070
"1610",NA,18663
"1611",NA,36927
"1612",NA,43748
"1613",NA,56042
"1614",NA,76692
"1615",NA,99933
"1616",NA,105529
"1617",NA,107461
"1618",NA,108675
"1619",NA,111492
"1620",NA,114273
"1621",NA,121221
"1622",NA,122539
"1623",NA,124736
"1624",NA,134729
"1625",NA,3240
"1626",NA,5524
"1627",NA,63182
"1628",NA,103548
"1629",NA,61283
"1630",NA,64454
"1631",NA,66322
"1632",NA,80906
"1633",NA,102298
"1634",NA,114959
"1635",NA,121086
"1636",NA,122539
"1637","fabio.boldrin",2276
"1638","fabio.boldrin",2360
"1639","fabio.boldrin",7621
"1640","fabio.boldrin",7624
"1641","fabio.boldrin",15595
"1642","fabio.boldrin",15596
"1643","fabio.boldrin",15597
"1644","fabio.boldrin",49967
"1645","fabio.boldrin",2276
"1646","fabio.boldrin",2359
"1647","fabio.boldrin",2360
"1648","fabio.boldrin",7625
"1649","fabio.boldrin",27440
"1650","fabio.boldrin",27442
"1651","fabio.boldrin",44771
"1652","fabio.boldrin",51455
"1653","fabio.boldrin",83292
"1654","fabio.boldrin",114605
"1655","fabio.boldrin",2276
"1656","fabio.boldrin",7623
"1657","fabio.boldrin",7625
"1658","fabio.boldrin",64741
"1659","fabio.boldrin",2276
"1660","fabio.boldrin",7623
"1661","fabio.boldrin",117258
"1662","fabio.boldrin",123578
"1663","fabio.boldrin",114273
"1664","fabio.boldrin",117248
"1665",NA,109490
"1666","alberto.baldan",22908
"1667","alberto.baldan",54003
"1668","alberto.baldan",55696
"1669","alberto.baldan",74093
"1670","alberto.baldan",77364
"1671","alberto.baldan",85031
"1672","alberto.baldan",87065
"1673",NA,15330
"1674",NA,27994
"1675",NA,43748
"1676",NA,58806
"1677",NA,103498
"1678",NA,110765
"1679",NA,54659
"1680",NA,39368
"1681",NA,52616
"1682",NA,25326
"1683",NA,39733
"1684",NA,101891
"1685",NA,115236
"1686",NA,9493
"1687",NA,38979
"1688",NA,56042
"1689",NA,111028
"1690",NA,122029
"1691",NA,122539
"1692",NA,135353
"1693",NA,857
"1694",NA,860
"1695",NA,48213
"1696","fabio.boldrin",22785
"1697","fabio.boldrin",63721
"1698","fabio.boldrin",68317
"1699","fabio.boldrin",118933
"1700",NA,7409
"1701",NA,9902
"1702",NA,15330
"1703",NA,31287
"1704",NA,36927
"1705",NA,43748
"1706",NA,58806
"1707",NA,102298
"1708",NA,115874
"1709",NA,122539
"1710","fabio.boldrin",857
"1711","fabio.boldrin",16649
"1712","fabio.boldrin",857
"1713","fabio.boldrin",16109
"1714",NA,32250
"1715",NA,41279
"1716",NA,52886
"1717",NA,82217
"1718",NA,99172
"1719",NA,104796
"1720",NA,15879
"1721",NA,22423
"1722",NA,36927
"1723",NA,38728
"1724",NA,38899
"1725",NA,39368
"1726",NA,41894
"1727",NA,54997
"1728",NA,70539
"1729",NA,83024
"1730",NA,89361
"1731",NA,96729
"1732",NA,99112
"1733",NA,103498
"1734",NA,114138
"1735",NA,115437
"1736",NA,117652
"1737",NA,118268
"1738",NA,122539
"1739",NA,70399
"1740",NA,7512
"1741",NA,46643
"1742",NA,54997
"1743",NA,90068
"1744",NA,120013
"1745",NA,122539
"1746",NA,130802
"1747",NA,8025
"1748",NA,17311
"1749",NA,128790
"1750",NA,7409
"1751",NA,9902
"1752",NA,15330
"1753",NA,16407
"1754",NA,41199
"1755",NA,43748
"1756",NA,56042
"1757",NA,58806
"1758",NA,61375
"1759",NA,102298
"1760",NA,103498
"1761",NA,110765
"1762",NA,111793
"1763",NA,134241
"1764","fabio.boldrin",7409
"1765","fabio.boldrin",15330
"1766","fabio.boldrin",16458
"1767","fabio.boldrin",31287
"1768","fabio.boldrin",36927
"1769","fabio.boldrin",58806
"1770","fabio.boldrin",70539
"1771","fabio.boldrin",91375
"1772","fabio.boldrin",96729
"1773","fabio.boldrin",103197
"1774","fabio.boldrin",115874
"1775","fabio.boldrin",122539
"1776",NA,19455
"1777",NA,49968
"1778",NA,7409
"1779",NA,15330
"1780",NA,15879
"1781",NA,39368
"1782",NA,43748
"1783",NA,58806
"1784",NA,70539
"1785",NA,83024
"1786",NA,84291
"1787",NA,96729
"1788",NA,110765
"1789",NA,25021
"1790",NA,70811
"1791",NA,111808
"1792",NA,63304
"1793",NA,63715
"1794",NA,81674
"1795",NA,86958
"1796",NA,91054
"1797",NA,99330
"1798",NA,114555
"1799","fabio.boldrin",17834
"1800",NA,86958
"1801",NA,12070
"1802",NA,22785
"1803",NA,45182
"1804",NA,56042
"1805",NA,63721
"1806",NA,68317
"1807",NA,89822
"1808",NA,95678
"1809",NA,105379
"1810",NA,115874
"1811",NA,118933
"1812",NA,127365
"1813",NA,16407
"1814",NA,77832
"1815",NA,126295
"1816",NA,7409
"1817",NA,15330
"1818",NA,25349
"1819",NA,43748
"1820",NA,58806
"1821",NA,63721
"1822",NA,96524
"1823",NA,102465
"1824",NA,115874
"1825",NA,36927
"1826",NA,39739
"1827",NA,54997
"1828",NA,68195
"1829",NA,92833
"1830",NA,122539
"1831",NA,130802
"1832",NA,135593
"1833","fabio.boldrin",28387
"1834","fabio.boldrin",54997
"1835","fabio.boldrin",122539
"1836","fabio.boldrin",130802
"1837",NA,110867
"1838",NA,123766
"1839","fabio.boldrin",2274
"1840","fabio.boldrin",2276
"1841","fabio.boldrin",18073
"1842","fabio.boldrin",74874
"1843","fabio.boldrin",2274
"1844","fabio.boldrin",2276
"1845",NA,7409
"1846",NA,15330
"1847",NA,63491
"1848",NA,103498
"1849",NA,125675
"1850","nicola.compagno",23252
"1851","nicola.compagno",36927
"1852","nicola.compagno",44443
"1853","nicola.compagno",59757
"1854","nicola.compagno",70539
"1855","nicola.compagno",94927
"1856","nicola.compagno",96729
"1857","nicola.compagno",102914
"1858","nicola.compagno",103498
"1859","nicola.compagno",122539
"1860",NA,39739
"1861",NA,39739
"1862",NA,54997
"1863",NA,39205
"1864",NA,45548
"1865",NA,58855
"1866",NA,60537
"1867",NA,118933
"1868",NA,7409
"1869",NA,10021
"1870",NA,15330
"1871",NA,27684
"1872",NA,39739
"1873",NA,42073
"1874",NA,43748
"1875",NA,54997
"1876",NA,58806
"1877",NA,102298
"1878",NA,10408
"1879",NA,36927
"1880",NA,39244
"1881",NA,74737
"1882",NA,84382
"1883",NA,85053
"1884",NA,102759
"1885",NA,105977
"1886",NA,110765
"1887",NA,122539
"1888","fabio.boldrin",4866
"1889","fabio.boldrin",4867
"1890","fabio.boldrin",4868
"1891","fabio.boldrin",6353
"1892","fabio.boldrin",6355
"1893","fabio.boldrin",6356
"1894","fabio.boldrin",11071
"1895","fabio.boldrin",18946
"1896","fabio.boldrin",19070
"1897","fabio.boldrin",34440
"1898","fabio.boldrin",41260
"1899","fabio.boldrin",41782
"1900","fabio.boldrin",58208
"1901","fabio.boldrin",89417
"1902","fabio.boldrin",112019
"1903",NA,12070
"1904",NA,45182
"1905",NA,134729
"1906",NA,15330
"1907",NA,56042
"1908",NA,86852
"1909","fabio.boldrin",2274
"1910","fabio.boldrin",18071
"1911","fabio.boldrin",18073
"1912","fabio.boldrin",18654
"1913","fabio.boldrin",74874
"1914","fabio.boldrin",2274
"1915","fabio.boldrin",2276
"1916","fabio.boldrin",18071
"1917","fabio.boldrin",18073
"1918","fabio.boldrin",74874
"1919",NA,12070
"1920",NA,45182
"1921",NA,56042
"1922",NA,90060
"1923",NA,121221
"1924",NA,122942
"1925",NA,127351
"1926",NA,134729
"1927",NA,16458
"1928",NA,28070
"1929",NA,31287
"1930",NA,36927
"1931",NA,41894
"1932",NA,44819
"1933",NA,47809
"1934",NA,54997
"1935",NA,70292
"1936",NA,80208
"1937",NA,99112
"1938",NA,101336
"1939",NA,110069
"1940",NA,115874
"1941",NA,117889
"1942",NA,118933
"1943",NA,122539
"1944",NA,134678
"1945",NA,19426
"1946",NA,65430
"1947",NA,134760
"1948",NA,103338
"1949",NA,27994
"1950",NA,39205
"1951",NA,45548
"1952",NA,58806
"1953",NA,58855
"1954",NA,60537
"1955",NA,84422
"1956",NA,9902
"1957",NA,35503
"1958",NA,36927
"1959",NA,65714
"1960",NA,77586
"1961",NA,77832
"1962",NA,85053
"1963",NA,102298
"1964",NA,112286
"1965",NA,122539
"1966",NA,6356
"1967",NA,18379
"1968",NA,18947
"1969",NA,18948
"1970",NA,31779
"1971",NA,32864
"1972",NA,35683
"1973","andrea.rana",32901
"1974",NA,7409
"1975",NA,15330
"1976",NA,43748
"1977",NA,58806
"1978",NA,115543
"1979",NA,15330
"1980",NA,103498
"1981","fabio.boldrin",41260
"1982",NA,82185
"1983",NA,119002
"1984",NA,58806
"1985","fabio.boldrin",7409
"1986","fabio.boldrin",15330
"1987","fabio.boldrin",43748
"1988","fabio.boldrin",58806
"1989","fabio.boldrin",70539
"1990","fabio.boldrin",71704
"1991","fabio.boldrin",92833
"1992","fabio.boldrin",96604
"1993","fabio.boldrin",96729
"1994","fabio.boldrin",101221
"1995","fabio.boldrin",103498
"1996","fabio.boldrin",110765
"1997","fabio.boldrin",122539
"1998",NA,29068
"1999",NA,91754
"2000",NA,118933
"2001",NA,33476
"2002",NA,33881
"2003",NA,58362
"2004",NA,60770
"2005",NA,61031
"2006",NA,103548
"2007",NA,126917
"2008",NA,14057
"2009",NA,22959
"2010",NA,65430
"2011",NA,68317
"2012",NA,110079
"2013",NA,118933
"2014",NA,17592
"2015",NA,56603
"2016",NA,57930
"2017",NA,111987
"2018",NA,127122
"2019",NA,14840
"2020",NA,23390
"2021",NA,45548
"2022",NA,60537
"2023",NA,63177
"2024",NA,7409
"2025",NA,15330
"2026",NA,30644
"2027",NA,43748
"2028",NA,58806
"2029",NA,76996
"2030",NA,41486
"2031",NA,80429
"2032",NA,126462
"2033",NA,134760
"2034",NA,70539
"2035",NA,96729
"2036",NA,119002
"2037","razvan.filimon",19426
"2038","razvan.filimon",65430
"2039",NA,12070
"2040",NA,22785
"2041",NA,45182
"2042",NA,56042
"2043",NA,63721
"2044",NA,68317
"2045",NA,89822
"2046",NA,95678
"2047",NA,105379
"2048",NA,115874
"2049",NA,118933
"2050",NA,127365
"2051",NA,111961
"2052",NA,114256
"2053",NA,23390
"2054",NA,39205
"2055",NA,43084
"2056",NA,56042
"2057",NA,14936
"2058",NA,20102
"2059",NA,52425
"2060",NA,56042
"2061",NA,75760
"2062",NA,110867
"2063",NA,123766
"2064",NA,58848
"2065",NA,24216
"2066",NA,74585
"2067",NA,120215
"2068",NA,127243
"2069",NA,24673
"2070",NA,26996
"2071",NA,44819
"2072",NA,49878
"2073",NA,55662
"2074",NA,68317
"2075",NA,80324
"2076",NA,93675
"2077",NA,96828
"2078",NA,102298
"2079",NA,103209
"2080",NA,110069
"2081",NA,118933
"2082",NA,122539
"2083","mirko.travaglin",7409
"2084","mirko.travaglin",15330
"2085","mirko.travaglin",36927
"2086","mirko.travaglin",43748
"2087","mirko.travaglin",58806
"2088","mirko.travaglin",122539
"2089",NA,7409
"2090",NA,15330
"2091",NA,25164
"2092",NA,27994
"2093",NA,36927
"2094",NA,40206
"2095",NA,42072
"2096",NA,43748
"2097",NA,58806
"2098",NA,83667
"2099",NA,103498
"2100",NA,110765
"2101",NA,122539
"2102","fabio.boldrin",20097
"2103","fabio.boldrin",26320
"2104",NA,2088
"2105",NA,64689
"2106",NA,848
"2107","fabio.boldrin",12070
"2108","fabio.boldrin",18535
"2109","fabio.boldrin",45182
"2110","fabio.boldrin",90060
"2111","fabio.boldrin",121221
"2112","fabio.boldrin",126883
"2113","fabio.boldrin",134729
"2114",NA,25865
"2115",NA,28607
"2116",NA,71165
"2117",NA,83584
"2118",NA,37230
"2119",NA,77728
"2120",NA,99364
"2121",NA,121028
"2122",NA,122635
"2123","fabio.boldrin",5596
"2124",NA,110867
"2125",NA,123766
"2126",NA,55662
"2127",NA,101614
"2128",NA,131554
"2129",NA,7409
"2130",NA,15317
"2131",NA,15330
"2132",NA,43748
"2133",NA,53469
"2134",NA,58806
"2135",NA,70539
"2136",NA,96729
"2137",NA,114273
"2138",NA,117248
"2139",NA,7409
"2140",NA,15330
"2141",NA,43748
"2142",NA,58806
"2143",NA,110765
"2144",NA,809
"2145",NA,825
"2146",NA,2088
"2147",NA,2667
"2148",NA,20612
"2149",NA,23317
"2150",NA,39837
"2151",NA,39838
"2152",NA,52658
"2153",NA,80110
"2154",NA,88062
"2155",NA,102041
"2156",NA,119400
"2157",NA,119401
"2158",NA,2088
"2159",NA,20611
"2160",NA,119401
"2161",NA,36927
"2162",NA,51960
"2163",NA,59050
"2164",NA,90060
"2165",NA,103498
"2166",NA,121221
"2167",NA,122539
"2168",NA,123593
"2169",NA,80723
"2170",NA,54659
"2171",NA,134760
"2172",NA,135021
"2173",NA,7409
"2174",NA,15330
"2175",NA,37207
"2176",NA,43748
"2177",NA,58806
"2178",NA,84422
"2179","fabio.boldrin",857
"2180","fabio.boldrin",20833
"2181","fabio.boldrin",857
"2182","fabio.boldrin",16109
"2183",NA,27994
"2184",NA,54090
"2185",NA,58806
"2186",NA,101566
"2187",NA,12070
"2188",NA,18535
"2189",NA,45182
"2190",NA,90060
"2191",NA,121221
"2192",NA,134729
"2193",NA,27978
"2194",NA,36927
"2195",NA,122539
"2196",NA,16407
"2197",NA,77832
"2198",NA,126295
"2199","fabio.boldrin",2274
"2200","fabio.boldrin",2276
"2201","fabio.boldrin",2359
"2202","fabio.boldrin",7624
"2203","fabio.boldrin",18073
"2204","fabio.boldrin",21305
"2205","fabio.boldrin",21306
"2206","fabio.boldrin",21307
"2207","fabio.boldrin",21308
"2208","fabio.boldrin",114605
"2209","fabio.boldrin",2276
"2210","fabio.boldrin",21306
"2211","fabio.boldrin",2274
"2212","fabio.boldrin",2276
"2213","fabio.boldrin",2276
"2214","fabio.boldrin",2276
"2215","fabio.boldrin",7623
"2216","fabio.boldrin",95049
"2217","fabio.boldrin",123578
"2218",NA,39368
"2219",NA,52616
"2220",NA,7856
"2221",NA,41778
"2222",NA,75694
"2223",NA,83676
"2224",NA,101984
"2225",NA,27994
"2226",NA,58806
"2227",NA,89149
"2228",NA,130924
"2229",NA,5780
"2230",NA,88767
"2231",NA,122262
"2232",NA,15330
"2233",NA,41291
"2234",NA,55279
"2235",NA,132157
"2236",NA,57888
"2237",NA,130069
"2238",NA,130802
"2239",NA,19426
"2240",NA,22959
"2241",NA,65430
"2242",NA,115874
"2243",NA,118933
"2244",NA,86852
"2245",NA,132161
"2246",NA,1708
"2247",NA,14209
"2248",NA,22671
"2249",NA,25976
"2250",NA,44913
"2251",NA,54921
"2252",NA,54997
"2253",NA,93530
"2254",NA,108084
"2255",NA,126946
"2256",NA,134028
"2257",NA,42825
"2258",NA,134760
"2259",NA,10021
"2260",NA,15586
"2261",NA,21948
"2262",NA,28387
"2263",NA,36927
"2264",NA,46643
"2265",NA,54997
"2266",NA,56603
"2267",NA,61375
"2268",NA,66936
"2269",NA,68195
"2270",NA,70539
"2271",NA,87738
"2272",NA,90743
"2273",NA,92833
"2274",NA,95156
"2275",NA,95745
"2276",NA,96729
"2277",NA,102298
"2278",NA,103498
"2279",NA,105653
"2280",NA,108084
"2281",NA,109252
"2282",NA,120013
"2283",NA,122539
"2284",NA,28070
"2285",NA,30672
"2286",NA,44819
"2287",NA,102298
"2288",NA,30798
"2289",NA,108873
"2290",NA,14940
"2291",NA,22906
"2292",NA,38712
"2293",NA,41423
"2294",NA,64872
"2295",NA,76637
"2296",NA,107463
"2297",NA,120250
"2298",NA,126295
"2299","razvan.filimon",7409
"2300","razvan.filimon",15330
"2301","razvan.filimon",29068
"2302","razvan.filimon",31287
"2303","razvan.filimon",58806
"2304","razvan.filimon",115874
"2305","razvan.filimon",118933
"2306",NA,15330
"2307",NA,22508
"2308",NA,43748
"2309",NA,15879
"2310",NA,2088
"2311",NA,4089
"2312",NA,10077
"2313",NA,10078
"2314",NA,22465
"2315",NA,41260
"2316",NA,83699
"2317",NA,102041
"2318","chiara.moretti",119400
"2319",NA,12070
"2320",NA,36927
"2321",NA,45182
"2322",NA,56042
"2323",NA,68021
"2324",NA,74081
"2325",NA,122539
"2326",NA,15330
"2327",NA,36927
"2328",NA,122539
"2329","chiara.moretti",7409
"2330","chiara.moretti",15330
"2331","chiara.moretti",32806
"2332","chiara.moretti",36927
"2333","chiara.moretti",43748
"2334","chiara.moretti",43863
"2335","chiara.moretti",44819
"2336","chiara.moretti",58806
"2337","chiara.moretti",110069
"2338","chiara.moretti",122539
"2339",NA,110763
"2340",NA,58806
"2341",NA,45409
"2342",NA,51719
"2343",NA,76900
"2344","fabio.boldrin",36927
"2345","fabio.boldrin",56042
"2346","fabio.boldrin",60073
"2347","fabio.boldrin",122539
"2348",NA,70539
"2349",NA,96729
"2350",NA,12070
"2351",NA,90060
"2352",NA,120215
"2353",NA,130895
"2354",NA,36927
"2355",NA,68195
"2356",NA,80281
"2357",NA,92019
"2358",NA,92833
"2359",NA,96680
"2360",NA,122539
"2361",NA,90459
"2362","mirko.travaglin",39205
"2363","mirko.travaglin",45548
"2364","mirko.travaglin",58806
"2365","mirko.travaglin",58855
"2366",NA,19426
"2367",NA,65430
"2368",NA,41130
"2369",NA,91911
"2370",NA,103498
"2371",NA,111492
"2372",NA,110215
"2373",NA,123766
"2374",NA,19426
"2375",NA,65430
"2376",NA,15330
"2377",NA,103498
"2378","alberto.baldan",77364
"2379",NA,4512
"2380",NA,14936
"2381",NA,20102
"2382",NA,52425
"2383",NA,56042
"2384","razvan.filimon",97981
"2385","razvan.filimon",14977
"2386","razvan.filimon",30672
"2387","razvan.filimon",44819
"2388","razvan.filimon",73665
"2389","razvan.filimon",119707
"2390",NA,15879
"2391",NA,16458
"2392",NA,31287
"2393",NA,36927
"2394",NA,39368
"2395",NA,53469
"2396",NA,70539
"2397",NA,77593
"2398",NA,83024
"2399",NA,101336
"2400",NA,104493
"2401",NA,115874
"2402",NA,120294
"2403",NA,122539
"2404",NA,124893
"2405",NA,125883
"2406",NA,78864
"2407","razvan.filimon",3404
"2408","razvan.filimon",44178
"2409","razvan.filimon",102035
"2410",NA,12070
"2411",NA,26647
"2412",NA,45182
"2413",NA,56042
"2414",NA,103498
"2415",NA,119244
"2416",NA,122539
"2417",NA,127351
"2418",NA,12070
"2419",NA,56042
"2420",NA,67873
"2421",NA,103498
