author,Filename,action,Date,Time,ver,ID_File_und,Language,Extension,LOC,SLOC,CommmentRatio,MaxCyclomatic,CyclomaticType,FI,FO,VFI,VFO,FT,VFT,CyclicGroupSize,ArchType,crs_mdl_out,crs_mdl_in,partition,NetworkID,NetworkGroupSize,CyclicGroupID,modularity_out,modularity_in,modularity,crs_mdl_T_out,crs_mdl_T_in,modularity_T_out,modularity_T_in,modularity_T,hierarchy2,hierarchy1,ID_rev,filename
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/printer/template/IFactoryTemplateHTML.java,D,2009-04-02,08:18:14,3,86813,Java File,java,12,9,0,1,Low,1,4,1,8,3,7,0,Peripheral,0,0,0,1,2403,0,1,1,1,0,0,1,1,1,1,1,19094,PlantVisorPRO/src/com/carel/supervisor/base/printer/template/IFactoryTemplateHTML.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/printer/template/ITemplate.java,D,2009-04-02,08:18:14,3,,Java File,java,17,11,0,1,Low,1,1,1,1,0,0,0,Unconnected,,,,56,1,0,,,,,,,,,1,1,19095,PlantVisorPRO/src/com/carel/supervisor/base/printer/template/ITemplate.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/printer/template/ITemplateHTML.java,D,2009-04-02,08:18:14,3,,Java File,java,13,9,0,1,Low,1,1,1,1,0,0,0,Unconnected,,,,57,1,0,,,,,,,,,1,1,19096,PlantVisorPRO/src/com/carel/supervisor/base/printer/template/ITemplateHTML.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/printer/template/TemplateMgr.java,D,2009-04-02,08:18:14,3,18025,Java File,java,202,173,.04,14,Medium,2,17,111,42,17,151,0,Peripheral,3,0,0,1,2403,0,.82352942,1,.84210527,15,97,.64285713,.12612613,.26797387,1,1,19097,PlantVisorPRO/src/com/carel/supervisor/base/printer/template/TemplateMgr.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/test/AllTests.java,M,2009-04-02,08:18:14,3,98538,Java File,java,71,49,.16,1,Low,1,27,1,142,26,141,0,Peripheral,21,0,4,1,2403,0,.22222222,1,.25,126,0,.11267605,1,.11888112,1,1,19100,PlantVisorPRO/src/com/carel/supervisor/base/test/AllTests.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/test/PrinterMgrTest.java,D,2009-04-02,08:18:14,3,67280,Java File,java,157,118,.12,10,Low,2,6,4,94,6,96,0,Peripheral,2,0,0,1,2403,0,.66666669,1,.75,47,2,.5,.5,.5,1,1,19101,PlantVisorPRO/src/com/carel/supervisor/base/test/PrinterMgrTest.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/test/ReportCreatingTest.java,D,2009-04-02,08:18:14,3,36284,Java File,java,198,182,0,12,Medium,1,4,1,93,3,92,0,Peripheral,0,0,0,1,2403,0,1,1,1,46,0,.50537634,1,.5106383,1,1,19102,PlantVisorPRO/src/com/carel/supervisor/base/test/ReportCreatingTest.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/base/test/TemplateMgrTest.java,D,2009-04-02,08:18:14,3,60053,Java File,java,102,91,.08,3,Low,1,5,1,45,4,44,0,Peripheral,1,0,0,1,2403,0,.80000001,1,.83333331,16,0,.64444447,1,.65217394,1,1,19103,PlantVisorPRO/src/com/carel/supervisor/base/test/TemplateMgrTest.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBean.java,M,2009-04-02,08:18:30,3,63882,Java File,java,131,109,0,1,Low,1,3,1,31,2,30,0,Peripheral,0,0,5,1,2403,0,1,1,1,26,0,.16129032,1,.1875,1,1,19105,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBean.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java,M,2009-04-02,08:18:30,3,56964,Java File,java,301,261,0,6,Low,1,12,1,58,11,57,0,Peripheral,5,0,5,1,2403,0,.58333331,1,.61538464,40,0,.31034482,1,.32203391,1,1,19106,PlantVisorPRO/src/com/carel/supervisor/dataaccess/datalog/impl/ReportBeanList.java
fabio.boldrin,/trunk/src/developments/PlantVisorPRO/src/com/carel/supervisor/dataaccess/dataconfig/LineInfoList.java,M,2009-04-02,08:18:37,3,33909,Java File,java,93,73,.1,3,Low,1,10,1,57,9,56,0,Peripheral,4,0,4,1,2403,0,.60000002,1,.63636363,44,0,.22807017,1,.24137931,1,1,19107,PlantVisorPRO/src/com/carel/supervisor/dataaccess/dataconfig/LineInfoList.java
